id_contrato;cpf;dt_contratacao;produto;canal_originacao;valor_contratado;prazo_meses;taxa_juros_am;limite_aprovado;score_bureau;renda_declarada;idade;uf;sexo;status_contrato;fpd_15;over30_3m;over60_6m
C0036779;D8CXVW6JRPZ;04/08/2025;Crediário;parceiro;1.025,08;24;12,23;1760.67;501;3140.00;36;PA;M;Cancelado;0;1;SIM
C0032768;KT2CTGQWSPN;2025-08-21;CREDIARIO;LOJA;3.010,04;3;11,41;7.143,76;594;3.770,00;37;SP;F;Quitado;0;0;NAO
C0033722;4K6HTC7KK62;07/10/2025;ep;App;1.368,37;6;10,58;1.894,00;578;2.530,00;22;DF;M;Ativo;0;0;NAO
C0036266;E7SJMHDUB2X;2025-08-15;CARTAO;site;802.11;12;7,59;1057.49;653;1.550,00;48;SP;M;Ativo;0;0;NAO
C0014014;URMP27JW4NQ;2025-07-29;EP;App;397.15;24;8,66;596.23;634;2.660,00;45;PE;F;Quitado;1;1;SIM
C0007419;4SCC8BKAB42;06/08/2025;EP;App;175,02;3;9,39;186.72;599;2.540,00;18;DF;F;Ativo;0;0;NAO
C0042052;9TGUUJR3RJM;04/09/2025;CARTAO;site;840.27;18;11,64;1.474,78;;R$ 2.090,00;57;DF;M;Ativo;0;0;NAO
C0047285;hrr5g6kzs8b;17/09/2025;CREDIARIO;LOJA;1166.94;12;6,02;2.219,26;793;;21;DF;M;Ativo;0;0;NAO
C0000729;YV7AKFUW6NH;06/06/2025;Emprestimo Pessoal;Parceiro;711,30;18;10,73;753.30;612;2.460,00;39;MG;M;Quitado;0;0;NAO
C0049241;GAL5XK67E8V;2025-10-16;Emprestimo Pessoal;app;321,02;9;6,22;724,73;696;7.870,00;36;MG;M;Ativo;0;0;NAO
C0008766;HS5D8LLYLNG;13/09/2025;cartao;LOJA;661.83;12;11,89;1.007,14;631;5920.00;40;BA;M;Ativo;0;0;NAO
C0045521;U7UQ6Y6YGE6;2025-10-12;Empréstimo Pessoal;LOJA;595.79;18;9,09;921,43;608;N/I;45;SP;M;Cancelado;1;1;SIM
C0025428;TL36QPLDYX2;18/09/2025;Empréstimo Pessoal;App;391.30;18;14,18;R$ 450,04;412;2.250,00;35;GO;F;Ativo;0;1;SIM
C0003402;TG786Z53HJT;17/11/2025;Cartão;App;1276.17;12;5,18;R$ 1.833,18;791;4900.00;63;MG;F;Quitado;0;0;NAO
C0029524;5YWDTGC28DA;14/06/2025;Cartão;site;469,44;6;11,24;R$ 677,75;560;8780.00;36;RJ;M;Ativo;0;0;NAO
C0048180;TUBD7YGFA39;21/08/2025;ep;LOJA;2.468,81;10;10,54;3.422,43;486;1.250,00;41;SP;F;Quitado;1;1;SIM
C0011226;tp9v3hummdz;2025-11-01;CDC;APP;577.46;6;8,44;1030.25;688;-;199;RJ;F;Cancelado;0;0;NAO
C0031957;NMUEG4J2DVX;29/07/2025;EP;SITE;1039.91;24;8,07;1.780,70;764;4970.00;47;PA;M;Quitado;0;0;NAO
C0018591; msemngwnnfh ;20/07/2025;Cartão;loja;R$ 850,20;24;9,15;1.299,41;633;2.630,00;18;BA;M;Cancelado;0;0;NAO
C0029222;Q4EA82T8VN2;03/06/2025;CARTAO;SITE;1175.36;12;12,31;1.546,17;542;1.530,00;34;RS;M;Ativo;0;0;NAO
C0033450;CBZEMLNACC3;17/09/2025;EP;app;479,27;6;5,00;R$ 617,68;714;1.840,00;53;MG;M;Cancelado;0;0;NAO
C0050637;Y23CP9UX56V;17/09/2025;ep;SITE;1.411,96;6;8,94;1.917,06;596;R$ 2.500,00;38;BA;M;Ativo;0;0;NAO
C0023770;YYGDRYE9EN7;2025-09-29;EP;Loja;469.70;6;12,60;553,75;586;N/I;39;SC;M;Cancelado;0;0;NAO
C0019560;KPSGGVHHFZG;07/08/2025;EP;SITE;1.969,52;12;8,13;2.496,05;673;4.530,00;1;SP;F;Quitado;0;0;NAO
C0046993;YVL68NLUN5Q;2025-08-07;EP;parceiro;1.872,36;9;13,94;3533.66;480;2.250,00;31;PA;M;Cancelado;0;0;NAO
C0046724;U95TGKTYJZR;27/09/2025;Emprestimo Pessoal;APP;R$ 1.009,52;3;15,77;2366.23;450;R$ 1.770,00;53;PE;M;Ativo;0;1;SIM
C0039701;YYZ83LD6K9M;2025-11-29;ep;SITE;309,87;12;11,04;644,69;476;2.230,00;33;SP;F;Quitado;0;1;SIM
C0043712;MD7CNQ7LSVM;10/12/2025;EP;Site;387.59;10;6,91;666,41;672;2.680,00;35;SP;M;Ativo;0;0;NAO
C0045791;UH72Z27PJ8U;2025-08-03;ep;Site;1091.12;6;10,34;2.055,78;604;N/I;40;RJ;M;Cancelado;0;0;NAO
C0014195;R8PP25MFWDZ;03/08/2025;CARTAO;Parceiro;367,44;10;10,11;452,57;714;1.520,00;41;RS;F;Quitado;0;0;NAO
C0024609;8TEZPMP7MRJ;05/12/2025;EP;App;751,95;6;7,26;1709.60;713;1.900,00;42;MG;M;Quitado;0;0;NAO
C0041853;4M5S79XJC4U;2025-06-25;cdc;Parceiro;418,79;9;9,87;R$ 682,48;652;3.330,00;50;RJ;M;Cancelado;0;0;NAO
C0009229;622RESTJ7N8;20/07/2025;cdc;SITE;2.532,17;6;10,91;5.078,48;581;R$ 1.840,00;34;DF;M;Ativo;0;0;SIM
C0045630;F3WY3AKGYD9;2025-07-01;Cartão;app;R$ 850,01;10;13,44;R$ 1.078,41;558;2.130,00;42;SP;M;Ativo;0;0;NAO
C0025168;VK3AZSRYMLU;01/10/2025;Emprestimo Pessoal;LOJA;1.145,63;18;14,56;1.939,27;556;2.430,00;37;DF;F;Ativo;0;0;NAO
C0030257;v74cte29fct;2025-09-21;Emprestimo Pessoal;App;824,50;12;6,81;936.75;672;6430.00;35;MG;M;Ativo;0;0;NAO
C0012752;QVKLZ9ULC87;28-08-2025;cdc;App;437,52;12;8,88;437,66;688;-;36;RJ;F;Ativo;0;0;NAO
C0007656;LUZV4HD7ZQU;2025-10-02;Empréstimo Pessoal;LOJA;597,38;12;5,92;1.254,74;695;1700.00;36;MG;M;Ativo;0;0;NAO
C0038599;VLEBZB3N86C;03/09/2025;Crediário;app;1.275,16;3;9,87;2351.28;638;0;45;DF;F;Ativo;0;0;NAO
C0026776;RZXYANT9CA7;08/09/2025;CREDIARIO;APP;1891.19;6;12,14;R$ 4.053,96;594;3.810,00;45;CE;M;Ativo;1;1;SIM
C0003541;8DDQERUJD8M;2025-09-22;Empréstimo Pessoal;site;R$ 281,03;10;9,71;609,62;599;2.330,00;24;SP;F;Quitado;0;0;NAO
C0032789;QT5JVK8HS5E;10/11/2025;Emprestimo Pessoal;App;R$ 927,02;3;12,75;1.001,86;612;3.030,00;41;RJ;F;Ativo;0;0;NAO
C0041349;UD5Y9GUF2HP;26/09/2025;ep;Loja;252.73;6;4,71;R$ 298,44;741;3.240,00;42;DF;F;Quitado;0;0;NAO
C0027251;N8XYUL7A5W2;07/10/2025;Cartão;app;962,44;12;8,42;1091.62;590;NULL;19;SC;F;Ativo;0;0;NAO
C0045469;6a33m7scnyp;13/10/2025;Emprestimo Pessoal;app;1.076,01;12;11,69;1.131,92;509;NULL;25;PE;F;Cancelado;1;1;SIM
C0025376;PW4WBUSVJGU;03/07/2025;CARTAO;APP;1147.05;12;10,07;1667.37;566;4.260,00;29;RS;F;Cancelado;1;1;SIM
C0014509;7LUQ24RPNYY;11/06/2025;Cartão;site;R$ 508,02;12;8,49;671,09;635;1640.00;60;PE;M;Ativo;0;0;NAO
C0010767;4HCZ9MNXDG5;18/09/2025;Empréstimo Pessoal;Site;1632.74;3;6,24;3.243,99;728;5110.00;42;SP;F;Ativo;0;0;NAO
C0050580;9QC2C2UEMQT;2025-09-11;EP;Site;399,48;12;9,59;407,33;666;5.410,00;50;PE;M;Quitado;0;1;SIM
C0045349;HQXAXJVTT9V;07-10-2025;EP;App;572,07;10;10,37;894,57;667;2.820,00;46;SP;F;Quitado;0;0;NAO
C0025849;A6V6CF9MPTN;2025-09-22;EP;Loja;408,89;12;3,82;853,03;750;4.250,00;55;RS;F;Ativo;0;0;SIM
C0025949;85TK9TRRVYZ;19/06/2025;Emprestimo Pessoal;Parceiro;437.95;6;9,24;R$ 1.024,64;721;1.830,00;22;RJ;M;Quitado;0;0;NAO
C0021894;T5Y7CJN9JJV;2025-06-26;Emprestimo Pessoal;app;824,31;3;16,51;R$ 1.688,50;417;1.730,00;28;CE;M;Quitado;1;1;SIM
C0033370;XLYZ4H7VHGD;29/07/2025;Cartão;site;519,20;10;5,49;1.159,37;868;1.200,00;35;CE;M;Ativo;0;0;NAO
C0042099;3KCVDQ8G4BK;05/07/2025;cdc;App;R$ 452,30;12;11,52;R$ 508,40;605;3160.00;50;PA;F;Ativo;1;1;SIM
C0045333;K4B29GH886W;29-07-2025;Crediário;site;697,21;18;11,82;R$ 905,20;545;R$ 2.850,00;41;BA;F;Ativo;0;0;SIM
C0005378;KYWTCCWR4AF;08/10/2025;ep;APP;1652.52;18;13,36;2630.33;520;R$ 1.290,00;47;DF;F;Ativo;0;0;NAO
C0050418;ljrynq8vde6;2025-09-29;Cartão;loja;213,15;10;8,02;428.22;553;2550.00;52;SP;M;Ativo;0;1;SIM
C0049961;XA9TQPG8LYA;2025-07-22;cdc;app;573,60;24;8,42;697,02;592;R$ 4.740,00;18;SP;M;Ativo;0;0;SIM
C0003944;6JUXA69CJ33;02/11/2025;Empréstimo Pessoal;LOJA;1072.08;9;14,66;2015.66;447;1.530,00;61;SP;M;Ativo;1;1;SIM
C0050246;3JC39MD3Z9F;15/10/2025;Cartão;LOJA;834.22;24;9,46;1.329,51;654;3.220,00;54;PA;M;Cancelado;0;0;NAO
C0014792;WM4D9VDRLB9;29/06/2025;CREDIARIO;site;810.20;3;6,81;1.606,77;695;2.250,00;29;BA;M;Ativo;0;0;NAO
C0033353;TYVPB25ASJ3;2025-08-25;CARTAO;APP;598,67;12;6,89;1.198,12;722;R$ 1.830,00;43;MG;M;Quitado;0;0;NAO
C0051411;nuqse7wetwe;15/06/2025;Empréstimo Pessoal;App;R$ 460,11;24;4,01;R$ 717,67;797;2180.00;23;CE;M;Cancelado;0;0;NAO
C0048322;NC5452EUH5F;2025-10-12;EP;app;880,99;24;5,37;1351.22;767;2.750,00;54;CE;F;Ativo;0;0;NAO
C0035653;KSRY7YASDS6;2025-06-25;cartao;site;R$ 217,87;9;11,46;475,26;542;1.870,00;41;BA;F;Ativo;0;0;NAO
C0014260;S7ENMTLP923;08/09/2025;EP;App;848,99;6;5,27;1.962,95;680;6950.00;46;SP;M;Quitado;0;0;NAO
C0023422;9SYRJG3HY9F;09/09/2025;Empréstimo Pessoal;loja;1.472,19;6;12,47;1594.98;543;1.720,00;54;SP;F;Ativo;0;0;NAO
C0015897;RJ8P6SV9FUN;19/11/2025;CARTAO;Site;281,95;6;12,69;R$ 347,03;630;1750.00;31;BA;F;Quitado;0;0;NAO
C0003916;EY9V7N9TEMR;31-10-2025;CREDIARIO;loja;1.862,50;6;11,00;2.974,62;578;4.100,00;50;RS;M;Ativo;0;0;SIM
C0031039;5JJKPHK4FMC;2025-09-27;Crediário;app;1.165,29;6;10,01;2.222,59;674;NULL;48;PR;M;Cancelado;0;0;SIM
C0008352;K52728VDG6K;14/07/2025;EP;SITE;R$ 734,40;18;10,47;1.745,46;671;3.300,00;36;PR;F;Quitado;0;0;NAO
C0002237;E669D652RSP;07/10/2025;EP;loja;699.83;24;8,37;R$ 1.058,99;656;2.340,00;41;BA;F;Quitado;0;0;NAO
C0039380;P97ENMZ4Z96;2025-08-04;cdc;SITE;1.013,71;12;10,10;2053.12;634;5710.00;43;SP;F;Ativo;0;0;NAO
C0024442;933H8HUPNQX;21/10/2025;EP;Site;604,32;24;7,65;1.300,27;712;R$ 1.290,00;37;CE;M;Cancelado;0;0;NAO
C0036935;kmsaf2rhpb6;22/06/2025;Empréstimo Pessoal;loja;398.49;3;13,08;888.32;580;4200.00;19;PE;F;Ativo;0;0;SIM
C0012175;6Y4ZF5DJFC6;30/09/2025;cartao;App;870,34;6;6,44;899.23;759;1630.00;32;SC;F;Ativo;0;0;NAO
C0011620;5ztdswgl3vh;29/08/2025;Emprestimo Pessoal;site;R$ 727,39;24;10,15;1.072,93;608;5160.00;18;PR;M;Quitado;0;1;SIM
C0022552;NMW6FS5DEB2;2025-10-06;ep;Site;452.28;10;10,87;498,46;593;3.080,00;38;BA;M;Ativo;0;0;NAO
C0009796;9APRFG9FRRX;02/07/2025;Empréstimo Pessoal;Site;R$ 1.027,60;6;5,10;2.346,04;685;1.710,00;52;RS;F;Ativo;0;0;NAO
C0041848;3ZDZJ8ZUZT9;29-06-2025;CDC;App;1.818,72;12;11,76;2618.58;653;2.900,00;47;MG;F;Ativo;0;0;NAO
C0050877;VH83PVBH56R;13/08/2025;cartao;loja;257,30;10;7,02;566,14;673;2.430,00;31;SP;F;Quitado;0;0;NAO
C0015543;UF38SD8EKKT;30/07/2025;Emprestimo Pessoal;Site;596,47;18;2,50;794,91;832;2.340,00;32;DF;M;Cancelado;0;0;NAO
C0011874;TQLL9MDPM72;26-06-2025;CARTAO;APP;R$ 403,57;9;14,29;R$ 643,27;546;1150.00;56;CE;F;Cancelado;0;0;NAO
C0009770;KTWN69VTSCP;08/10/2025;Emprestimo Pessoal;parceiro;686,88;9;8,53;1034.13;680;5.710,00;56;RS;F;Cancelado;0;0;NAO
C0009923;3V2XBJ6CU2P;29/10/2025;Emprestimo Pessoal;SITE;318.00;6;10,29;528,67;647;2.510,00;40;SP;M;Quitado;0;1;SIM
C0016857;25A6M5VB8ME;30/08/2025;Emprestimo Pessoal;Parceiro;555,44;3;9,58;764,94;579;2.580,00;199;PE;M;Ativo;0;0;NAO
C0041485;JPPSWJAVYBB;10/12/2025;Cartão;site;529.11;12;12,11;1.015,74;592;3920.00;39;BA;F;Ativo;0;0;NAO
C0028440;ARX8SKURYE3;29-08-2025;Crediário;Loja;R$ 394,62;6;9,68;678,74;581;R$ 3.320,00;36;MG;M;Cancelado;0;1;SIM
C0023740;5X7DWNCH3CE;22/08/2025;CREDIARIO;App;1534.20;24;11,44;2.008,88;588;N/I;31;BA;M;Ativo;0;1;SIM
C0004977;F5Y2AZ8NQDR;2025-07-23;Empréstimo Pessoal;APP;R$ 1.059,92;12;14,11;2.045,54;590;3900.00;22;SP;M;Ativo;0;0;NAO
C0007171;NJ6MLCMHMGG;13/07/2025;Empréstimo Pessoal;LOJA;586,62;6;7,28;R$ 981,20;765;3.090,00;52;MG;M;Quitado;0;0;NAO
C0036709;9Q85FF3Q8W9;05/07/2025;CARTAO;APP;637,13;6;10,42;913,13;680;R$ 2.880,00;61;SP;F;Ativo;0;0;NAO
C0028995;FZ3TUPJH4Q2;18-08-2025;CARTAO;site;392,61;6;12,29;776,94;601;1.540,00;32;SP;F;Cancelado;0;0;NAO
C0032728;9ULYC64QZZC;14-09-2025;Empréstimo Pessoal;APP;277,86;18;8,92;646.78;738;1.460,00;35;SP;F;Ativo;0;0;NAO
C0011984;3UFC7GJB2SW;02/08/2025;EP;app;724,27;6;7,15;1158.77;767;N/I;34;SC;F;Ativo;0;0;NAO
C0028993;NXMXN2F8N6T;27/10/2025;Cartão;Loja;234,76;12;6,63;360.05;680;3.500,00;42;PE;F;Ativo;0;0;SIM
C0014020;UBNV2MDYYDF;20/06/2025;CREDIARIO;App;328.86;6;2,50;354,61;806;2.510,00;29;SP;F;Cancelado;0;0;NAO
C0019483;7gtjgjhqv8y;2025-06-12;EP;SITE;362,56;3;12,30;491.92;;1.250,00;59;RS;M;Quitado;0;0;NAO
C0025140;u7sstb3kds4;29-07-2025;EP;APP;478.44;9;4,90;1041.44;755;1.870,00;39;CE;M;Cancelado;0;0;NAO
C0007591; KTK79MAFY4B ;27/08/2025;CREDIARIO;Loja;1.000,96;18;16,23;1.475,26;523;1.850,00;20;PE;M;Ativo;0;0;SIM
C0033483; FY8E9JZ689F ;22/11/2025;Empréstimo Pessoal;site;258,46;10;5,80;528,18;699;R$ 2.870,00;38;SP;F;Ativo;0;0;NAO
C0051350;XEF8WFWQKN7;11/08/2025;CDC;Loja;609,44;12;13,62;1165.66;439;2.770,00;49;SP;M;Quitado;1;1;SIM
C0023755;CKLFEEUUQSW;02/08/2025;Emprestimo Pessoal;site;762,93;18;8,75;1.760,04;724;3.820,00;36;BA;M;Ativo;0;0;NAO
C0042949;NMZZGVCKCS2;06/08/2025;EP;APP;443,19;6;8,88;904,04;625;R$ 3.310,00;38;SP;M;Ativo;0;0;NAO
C0007473;ADBL4XQ8RCA;28/07/2025;Empréstimo Pessoal;App;791,48;12;11,44;972.81;637;3.510,00;52;SP;F;Cancelado;0;0;SIM
C0003712; SXLVR7RCZ86 ;16/09/2025;ep;loja;726,94;9;5,64;996,35;737;2.480,00;63;RJ;M;Cancelado;0;0;NAO
C0024304; UE4Q5EDTHFY ;17/10/2025;Empréstimo Pessoal;loja;1.405,65;6;6,33;3290.85;626;4.410,00;30;SP;M;Quitado;0;0;NAO
C0015284;XKYYY3N95QB;07/08/2025;CREDIARIO;LOJA;293,36;18;6,53;495.76;732;1.780,00;31;PR;F;Ativo;0;0;NAO
C0013970;P6RADZBTTFX;15/07/2025;Empréstimo Pessoal;parceiro;208.77;12;6,68;456,88;643;3.910,00;37;MG;F;Ativo;0;0;NAO
C0017949;KRLMCNX7935;08-09-2025;Emprestimo Pessoal;Parceiro;641,74;3;11,17;1.322,84;600;3240.00;27;SP;M;Quitado;0;0;NAO
C0022557;QVWVLL8VA2U;29/09/2025;ep;Site;3.509,78;24;3,90;4211.65;732;2.490,00;30;PR;F;Ativo;0;0;NAO
C0017584;4935WC6LUW4;2025-09-15;Empréstimo Pessoal;app;1025.99;18;8,88;1.089,04;630;3460.00;37;RS;M;Ativo;0;0;NAO
C0029331;8RSY26BSZC5;03/10/2025;cartao;site;1.043,83;12;13,04;R$ 2.005,96;571;2520.00;58;GO;M;Ativo;1;1;SIM
C0030793;443DLP6ESCT;29/07/2025;CARTAO;APP;352,82;6;4,76;R$ 763,80;635;2.800,00;43;SP;F;Quitado;0;1;SIM
C0013956;N5985Q22WGH;30/07/2025;Empréstimo Pessoal;Loja;392.77;9;13,49;695.25;579;1.850,00;39;SC;F;Quitado;0;0;SIM
C0042157;LCNMVF5PCGB;16/10/2025;Empréstimo Pessoal;loja;784.19;12;11,79;R$ 1.343,07;517;2.050,00;26;GO;M;Quitado;1;1;SIM
C0036455;halm5w6y4yq;2025-08-30;cdc;APP;921,80;18;8,04;1.636,96;712;1.900,00;40;SC;M;Quitado;0;0;NAO
C0022208;W6DA75U5K83;15/09/2025;EP;PARCEIRO;R$ 2.067,23;24;9,77;2.616,49;594;1840.00;42;SP;F;Ativo;0;0;SIM
C0021401;SQXS82J5HYR;20/11/2025;ep;SITE;544,13;6;8,10;903,74;668;3.320,00;33;MG;M;Ativo;0;0;NAO
C0031653;QVFUXF4PE5V;27-09-2025;ep;Site;R$ 297,87;6;9,49;588.94;678;1.840,00;42;SP;F;Ativo;0;0;NAO
C0034532;UW2UJ6VV3J9;29/08/2025;Crediário;APP;1.521,84;10;7,52;3.156,88;674;5360.00;54;MG;M;Quitado;0;0;NAO
C0018906;mwqacuf2m42;18-11-2025;Cartão;LOJA;2.181,20;3;9,84;3795.79;539;4710.00;46;PE;F;Cancelado;0;0;NAO
C0015894;ZDM6447SDHS;01/09/2025;CREDIARIO;APP;932.13;12;12,15;2.120,32;489;2960.00;39;SP;F;Quitado;0;1;SIM
C0000578;JBLZDC5UL25;2025-08-14;ep;App;1289.15;12;4,03;1942.37;703;4030.00;20;PR;M;Ativo;0;0;NAO
C0026592;U2CA6BA7M5W;24/06/2025;CARTAO;app;435.71;12;7,98;889.75;652;;43;DF;F;Ativo;0;0;NAO
C0044786;DX3MW9YYX2S;04-10-2025;ep;App;1.472,38;24;13,49;3248.47;537;1.300,00;30;SP;M;Ativo;1;1;SIM
C0003700;A3ZGEE628DY;2025-10-28;CDC;app;624,28;3;7,12;915.68;673;2.590,00;41;RS;F;Ativo;0;0;NAO
C0042248;E2BJMT57B3L;2025-10-04;ep;Site;641.91;12;7,57;997.79;687;2.190,00;22;SP;F;Ativo;0;0;NAO
C0001071;YW99HAJ64DF;07/12/2025;cdc;App;R$ 762,50;6;5,88;1.802,82;809;2410.00;35;SP;F;Ativo;0;0;NAO
C0015509;Y9XZUV56BSV;02/10/2025;CARTAO;loja;1556.26;18;9,20;2.808,72;663;2.420,00;46;RJ;F;Ativo;0;0;NAO
C0028179;L8N7ZKSMVJ8;11/08/2025;ep;SITE;R$ 498,79;6;15,48;R$ 939,98;562;5.460,00;64;PA;F;Cancelado;0;0;NAO
C0040930;2YSLUL662LL;2025-12-07;CREDIARIO;PARCEIRO;993.31;3;8,91;1.180,69;679;1710.00;37;CE;F;Cancelado;0;0;NAO
C0035388;LRVDAWG84NL;2025-07-07;cartao;LOJA;1.508,42;6;6,74;2391.78;695;2.740,00;72;SC;M;Quitado;0;0;NAO
C0026789;HSMZCZEM69K;17/07/2025;Cartão;app;485,67;18;7,21;657,30;715;R$ 3.860,00;47;SP;F;Quitado;0;0;NAO
C0012777;ajv6epz4rp4;2025-07-12;EP;Loja;R$ 890,83;6;14,34;R$ 1.660,82;526;2.530,00;37;SP;M;Quitado;1;1;SIM
C0045226;D9AC3BPVLKC;2025-07-31;ep;PARCEIRO;730,44;18;15,10;1524.28;500;R$ 4.840,00;53;DF;F;Cancelado;1;1;SIM
C0001622;TEMH7KMLF2U;09/10/2025;CARTAO;app;1071.60;12;10,40;2553.83;620;2.650,00;36;PR;F;Cancelado;1;1;SIM
C0000915;37wvvrpv3pu;12/10/2025;Empréstimo Pessoal;PARCEIRO;993,36;10;11,75;1.016,16;588;R$ 4.460,00;58;RJ;F;Ativo;0;1;SIM
C0023541;QX9NAFW3TYA;25/07/2025;cartao;site;961.28;3;8,65;2.194,00;615;2.520,00;49;DF;M;Cancelado;0;0;NAO
C0012539;AJ2MY77KUZG;30-07-2025;CDC;Parceiro;874,09;18;9,84;1.916,62;734;2.290,00;35;MG;F;Cancelado;0;0;NAO
C0043327;WGY2L8TUDGP;2025-08-21;Cartão;SITE;517,42;3;9,00;941,94;639;2.580,00;47;RJ;M;Ativo;1;1;SIM
C0051793;k2e347y95mp;12/09/2025;cartao;PARCEIRO;R$ 900,16;9;5,71;2.152,64;660;1.160,00;51;CE;M;Ativo;0;0;NAO
C0035758;7WYBQ6LWHXH;10/10/2025;Emprestimo Pessoal;Parceiro;2.780,44;24;16,37;4.381,85;537;2.040,00;38;SP;M;Ativo;0;0;NAO
C0044369;SJLUEQ4U6E7;23-09-2025;Cartão;site;506.05;18;16,95;1.014,65;526;2550.00;44;SP;M;Quitado;0;0;NAO
C0041076;FTZN952WM3Z;24/09/2025;Cartão;Parceiro;R$ 493,49;12;9,05;1163.34;584;1810.00;;SC;M;Quitado;1;1;SIM
C0028969;QCX7VSHA6C4;2025-09-22;CDC;App;424,15;10;5,74;588,04;734;8.800,00;78;PR;M;Quitado;0;0;NAO
C0009451;JQ6ZZGWMRWF;2025-10-04;CREDIARIO;APP;491,67;12;10,17;720.14;622;1690.00;44;SP;M;Ativo;0;0;NAO
C0026141;5XMD8R9KTBV;16/09/2025;EP;Parceiro;1.511,38;6;8,70;2368.28;650;3430.00;59;PE;M;Ativo;0;0;NAO
C0035284;JB8D7HFFP9B;06/12/2025;cartao;App;239.61;12;14,96;305.02;411;3.100,00;30;PE;M;Quitado;1;1;SIM
C0011218;ZKBPVGAVG6L;06/11/2025;cartao;PARCEIRO;867.55;9;14,84;997,50;567;1760.00;52;GO;M;Quitado;0;0;NAO
C0025254;ZXE6WZU2Q28;04/10/2025;EP;Site;1033.99;9;9,19;1550.56;650;1.040,00;52;SP;F;Ativo;0;0;NAO
C0030470;N8N8UYUTBQX;29/10/2025;CREDIARIO;APP;380,73;24;18,00;R$ 801,94;474;2640.00;18;SP;F;Cancelado;1;1;SIM
C0040424;gzmj9paytmf;25/08/2025;Empréstimo Pessoal;Site;1.362,20;6;4,80;1.535,75;637;1220.00;42;RJ;M;Cancelado;0;0;SIM
C0020501;9BFEWK9DZA3;2025-06-21;CDC;site;376,66;9;8,99;806,00;713;1.760,00;58;RJ;M;Cancelado;0;0;NAO
C0039876;8Q5FGZCZZ7Q;30-11-2025;Emprestimo Pessoal;Site;528,90;9;12,22;R$ 961,09;578;2.920,00;18;PR;F;Ativo;0;0;SIM
C0011952;94UTJEEEAZZ;01-07-2025;Empréstimo Pessoal;Site;985,08;12;11,84;1947.86;636;3.510,00;48;DF;F;Ativo;0;0;NAO
C0038031;5U6TPFXRGG3;04/08/2025;cartao;Site;1.214,52;10;5,23;1.435,64;711;2.200,00;0;SP;M;Ativo;0;0;NAO
C0049333;Y4BXZTXV9HH;04/07/2025;cdc;loja;663,58;3;10,18;855,37;615;2.950,00;39;SP;M;Ativo;0;0;NAO
C0030642;UQ7TE5HYZC3;17-08-2025;Empréstimo Pessoal;Parceiro;450,95;12;10,26;932,32;-1;2.090,00;46;SP;F;Ativo;0;1;SIM
C0036630;PM5EJ2JAU94;16/06/2025;Crediário;LOJA;938,81;18;10,69;1044.44;598;R$ 3.010,00;53;RS;M;Ativo;0;0;NAO
C0046596;F9DFZE655WL;2025-08-23;Crediário;Loja;1.317,46;6;9,60;3.094,26;588;7010.00;18;MG;M;Cancelado;0;0;SIM
C0007287;TXAUF8MRVFF;06/10/2025;Empréstimo Pessoal;app;254.61;9;6,33;526,05;738;2.170,00;48;SP;F;Cancelado;0;0;NAO
C0022085; BAAAXQL5CWH ;12/06/2025;Emprestimo Pessoal;APP;305,03;10;11,30;R$ 510,87;580;1270.00;39;RJ;M;Ativo;0;0;NAO
C0024090;FQAHJAR4834;2025-12-05;cdc;Loja;496,38;9;11,45;976,38;591;1.720,00;38;SP;F;Cancelado;1;1;SIM
C0025796;QSHGTJK74GH;2025-10-30;ep;LOJA;595.19;3;8,33;1233.79;582;1.210,00;40;PE;M;Cancelado;0;0;NAO
C0032482; JTLELGDQDRU ;25/07/2025;CREDIARIO;App;R$ 2.495,10;9;2,50;5.710,33;900;1560.00;42;SP;M;Ativo;0;0;NAO
C0018300;ZNFPZPFB6HY;17/06/2025;Cartão;app;951.86;9;4,87;1814.70;626;2.610,00;41;RS;M;Quitado;0;0;NAO
C0002710;YLG6S34CXL7;29-06-2025;EP;PARCEIRO;402,65;18;6,49;R$ 757,79;737;R$ 1.140,00;36;PE;M;Quitado;0;0;NAO
C0037195;ASZVEVDDZ27;2025-08-16;ep;Site;591,16;9;2,50;1032.15;761;0;;SP;M;Ativo;0;0;NAO
C0038478;CVKFRKWXRGL;25/10/2025;ep;site;465.91;24;8,74;761,32;688;1.660,00;31;SP;M;Ativo;0;0;NAO
C0023588;FDGN7RSE74V;19/07/2025;Emprestimo Pessoal;APP;1.194,81;10;5,06;1.525,49;765;2.420,00;63;BA;F;Quitado;0;0;NAO
C0022048;KHWWDLSVJMN;03-10-2025;Crediário;LOJA;410,87;3;14,08;436.75;562;3.070,00;34;GO;M;Ativo;1;1;SIM
C0048159;jmu93emxvc9;24/08/2025;CARTAO;site;1258.91;12;9,89;2013.51;689;1.980,00;54;GO;M;Ativo;0;0;NAO
C0017385;ZGML7VAMXQX;10/07/2025;CDC;App;1.287,70;10;4,36;1.526,89;818;6.400,00;29;BA;M;Ativo;0;0;NAO
C0005802;HARPN7H3GV5;2025-09-05;Crediário;App;1.134,43;9;9,24;2285.53;658;1.670,00;43;PE;M;Ativo;0;0;NAO
C0002587;PJUDHTJMHBM;2025-06-29;Cartão;app;910,18;9;9,59;1198.61;625;R$ 2.540,00;48;PA;F;Quitado;0;0;NAO
